I heard that Tanaka is still single.,田中さんはまだ独身だそうです。,N4,it looks to me; people say that; it is said that; I hear that,tanaka san wa mada dokushin da sou desu.,そうだ
There was a note of anxiety in his voice.,彼の声はちょっぴり心配そうだった。,N4,it looks to me; people say that; it is said that; I hear that,kare no koe wa choppiri shinpai sou datta.,そうだ
I heard that you saved a lot of lives last night.,君は昨夜、ずいぶん多くの命を救ったそうだね。,N4,it looks to me; people say that; it is said that; I hear that,"kimi wa yuube, zuibun ooku no inochi o sukutta sou da ne.",そうだ
"According to our teacher, the final exam is gonna be difficult.",先生によると、今度の期末試験は難しいそうです。,N4,it looks to me; people say that; it is said that; I hear that,"sensei ni yoru to, kondo no kimatsu shiken wa muzukashii sou desu.",そうだ
That clock was driving me mad.,あの時計、わたし、気が狂いそうだった。,N4,it looks to me; people say that; it is said that; I hear that,"ano tokei, watashi, ki ga kuruisou datta.",そうだ
"According to Tanaka, Yamada already returned to Japan.",田中君の話によると、山田さんはもう日本へ帰ったそうです。,N4,it looks to me; people say that; it is said that; I hear that,"tanaka kun no hanashi ni yoru to, yamada san wa mou nihon e kaetta sou desu.",そうだ
It looks like I’m gonna have a much better summer than the last.,去年よりはずっとましな夏休みになりそうだ。,N4,it looks to me; people say that; it is said that; I hear that,kyonen yori wa zutto mashina natsuyasumi ni narisou da.,そうだ
I make my son go shopping.,わたしは息子を買い物に行かせました。,N4,make somebody do something (causative),watashi wa musuko o kaimono ni ikasemashita.,させる
He held up a hand to silence me.,彼は手を上げてわたしを黙らせた。,N4,make somebody do something (causative),kare wa te o agete watashi o damaraseta.,させる
The president made Sato go on a business trip to Tokyo.,社長は佐藤さんを東京へ出張させました。,N4,make somebody do something (causative),shachou wa satou san o toukyou e shucchou sasemashita.,させる
Maybe he didn’t want you to get to the scene.,もしかしたら、彼は君を現場に行かせたくなかったんだ。,N4,make somebody do something (causative),"moshikashitara, kare wa kimi o genba ni ikasetakunakattan da.",させる
My mom made me clean my room.,母はわたしに自分の部屋を片付けさせた。,N4,make somebody do something (causative),haha wa watashi ni jibun no heya o katazukesaseta.,させる
He cleared his throat for silence.,彼が咳払いをして皆を静かにさせた。,N4,make somebody do something (causative),kare wa sekibarai o shite minna o shizuka ni saseta.,させる
Yesterday’s events certainly seemed to have changed her opinion about me.,昨日の出来事が、僕に対する彼女の考えを変えさせたようだ。,N4,make somebody do something (causative),"kinou no dekigoto ga, boku ni taisuru kanojo no kangae o kaesaseta you da.",させる
The teacher let the sick student leave early.,先生は病気の生徒に早めに家に帰らせました。,N4,make somebody do something (causative),sensei wa byouki no seito ni hayame ni ie ni kaerasemashita.,させる
"I didn’t know why, but those people made me uneasy.",なぜかその人たちは、わたしを不安な気持にさせた。,N4,make somebody do something (causative),"naze ka sono hitotachi wa, watashi o fuan na kimochi ni saseta.",させる
"Takeshin, don’t make your sister cry.",たけし、妹を泣かせてはいけないよ。,N4,make somebody do something (causative),"takeshi, imouto o nakasete wa ikenai yo.",させる
I heard that it’s very lively there.,その辺りはとてもにぎやかだと聞いた。,N4,I heard…,sono atari wa totemo nigiyaka da to kiita.,ときいた
I heard that Kimura also went to the party last night.,木村さんも夕べのパーティーに出たと聞いた。,N4,I heard…,kimura san mo yuube no paatii ni deta to kiita.,ときいた
"When I heard that you went back to school, I was really shocked.",わたしはあなたが学校に戻ったと聞いたとき、すごく驚いた。,N4,I heard…,"watashi wa anata ga gakkou ni modotta to kiita toki, sugoku odoroita.",ときいた
I heard that a monster was hidden somewhere in the castle.,城のどこかに怪物が潜んでいると聞いた。,N4,I heard…,shiro no dokoka ni kaibutsu ga hisonde iru to kiita.,ときいた
We planted trees at intervals of 5 meters.,５メートルおきに木を植えました。,N4,repeated at intervals; every,go meetoru oki ni ki o uemashita.,おきに
She looked out the window every few minutes.,彼女は、数分おきに窓の外に目をやっていた。,N4,repeated at intervals; every,"kanojo wa, suufun oki ni mado no soto ni me o yatte ita.",おきに
A bus to the airport arrives every 20 minutes.,空港へ向かうバスは２０分おきに出ている。,N4,repeated at intervals; every,kuukou e mukau basu wa nijuppun oki ni dete iru.,おきに
The telephone poles are set up at intervals of 100 meters.,１００メートルおきに電柱が立っている。,N4,repeated at intervals; every,hyaku meetoru oki ni denchuu ga tatte iru.,おきに
You thought we could find a diamond every other day?,一日おきにダイヤモンドが見つかると思っていたのか？,N4,repeated at intervals; every,ichinichi oki ni daiyamondo ga mitsukaru to omotte ita no ka.,おきに
He’s the kind of student who gets in trouble every other week.,彼は一週間おきに問題を起こす生徒だ。,N4,repeated at intervals; every,kare wa isshuukan oki ni mondai o okosu seito da.,おきに
The gas stations were built at intervals of 25 kilometers on this road.,この道路には２５キロおきにガソリンスタンドがある。,N4,repeated at intervals; every,kono douro niwa 25 kiro okini gasorin sutando ga aru.,おきに
"It’s not too late, apologize quickly.",今でも遅くないから、早く謝りなさい。,N4,even if; even though,"ima demo osokunai kara, hayaku ayamarinasai.",ても
"No matter how much money you have, there are things you can’t buy with it.",いくらお金があっても、金で買えないものがあります。,N4,even if; even though,"ikura okane ga attemo, kane de kaenai mono ga arimasu.",ても
I know what those two are talking about even without listening.,二人が何を話しているのかは、聞かなくてもわかる。,N4,even if; even though,"futari ga nani o hanashite iru no ka wa, kikanakutemo wakaru.",ても
"Even though I explained many times, he still doesn’t understand.",何回説明してもわかってくれない。,N4,even if; even though,nankai setsumei shitemo wakatte kurenai.,ても
He wouldn’t help no matter what happened.,あいつはどんなことがあっても、僕たちを助けたりしないよ。,N4,even if; even though,"aitsu wa donna koto ga attemo, boku tachi o tasuketari shinai yo.",ても
Nobody missed me when I was gone.,わたしがいなくてもだれも寂しがらなかった。,N4,even if; even though,watashi ga inakutemo dare mo sabashigaranakatta.,ても
Even kids can do it.,子供にでもできることよ。,N4,even if; even though,kodomo ni demo dekiru koto yo.,ても
I’ll try my best no matter how many times I fail.,何度失敗しても、やめずに頑張ります。,N4,even if; even though,"nando shippai shitemo, yamezuni ganbarimasu.",ても
I had no one at school.,学校でもわたしは一人ぼっちだった。,N4,even if; even though,gakkou demo watashi wa hitori bocchi datta.,ても
Verb-てform （－て） + じゃう,Verb-てform + しまう,N4,"to do something by accident, to finish completely",Verb-てform （－て） + ちゃう,てしまう
Oh no. I left in a hurry so I forgot my wallet.,あ、大変。急いで来たから財布を忘れちゃった。,N4,"to do something by accident, to finish completely","a, taihen. isoide kita kara saifu o wasurechatta.",てしまう
I went out without locking the door.,鍵をかけずに出かけてしまいました。,N4,"to do something by accident, to finish completely",kagi o kakezu ni dekakete shimaimashita.,てしまう
I drank all the wine.,ワインは全部飲んでしまった。,N4,"to do something by accident, to finish completely",wain wa zenbu nonde shimatta.,てしまう
You spent all your pocket money?,小遣いはもう使ってしまったの。,N4,"to do something by accident, to finish completely",kozukai wa mou tsukatte shimatta no.,てしまう
I finished reading this book in two days.,この本はたった二日で読み終わってしまった。,N4,"to do something by accident, to finish completely",kono hon wa tatta futsuka de yomiowatte shimatta.,てしまう
Why did I do something like that?,僕、どうしてあんなことやっちゃったんだろう？,N4,"to do something by accident, to finish completely","boku, doushite anna koto yacchattan darou.",てしまう
I’ll go out after I finish writing this letter.,この手紙を書いてしまってから出かけます。,N4,"to do something by accident, to finish completely",kono tegami o kaite shimatte kara dekakemasu.,てしまう
I caught a cold.,わたしは風邪を引いてしまいました。,N4,"to do something by accident, to finish completely",watashi wa kaze o hiite shimaimashita.,てしまう
I went to bed without taking my glasses off.,昨日はメガネをかけたまま寝てしまった。,N4,"to do something by accident, to finish completely",kinou wa megane o kaketa mama nete shimatta.,てしまう
I wonder where that guy went.,あいつ、どこ行っちゃったのかなあ？,N4,"to do something by accident, to finish completely","aitsu, doko icchatta no kanaa.",てしまう
"Which do you prefer, playing sports or watching it?",スポーツをするのと、見るのとどちらが好きですか。,N4,which one…,"supootsu o suru no to, miru no to dochira ga suki desu ka.",と～と、どちらが
"Which university is better, this one or that one?",この大学とあの大学とどちらがいいですか。,N4,which one…,konno daigaku to ano daigaku to dochira ga ii desu ka.,と～と、どちらが
"Which is faster, bus or train?",バスと電車とどちらが速いですか。,N4,which one…,basu to densha to dochira ga hayai desu ka.,と～と、どちらが
"What would you like to drink, coffee or black tea?",コーヒーと紅茶とどちらになさいますか。,N4,which one…,koohii to koucha to dochira ni nasaimasu ka.,と～と、どちらが
"Which language is more difficult, Japanese or English?",日本語と英語とどちらが難しいですか。,N4,which one…,nihongo to eigo to dochira ga muzukashii desu ka.,と～と、どちらが
"It was hard to tell which one is redder, his face or the ball.",彼の顔とボールとどちらが赤いか判定が難しかった。,N4,which one…,kare no kao to booru to dochira ga akai ka hantei ga muzukashikatta.,と～と、どちらが
I’m very busy with meetings and work every day.,毎日、仕事とか、会議とかでとても忙しい。,N4,among other things; such as,"mainichi, shigoto toka, kaigi toka de totemo isogashii.",とか～とか
You can learn Vietnamese and other East Asian languages at this university.,この大学では、ベトナムごとか東アジアのいろいろなことばが勉強できます。,N4,among other things; such as,"kono daigaku dewa, betonamugo toka higashi ajia no iroiro na kotoba ga benkyou dekimasu.",とか～とか
Japanese is said to be the most difficult language to learn.,日本語は最も難しい言語だと言われている。,N4,it is said that…,nihongo wa motto mo muzukashii gengo da to iwarete iru.,といわれている
It is said that China will continue to develop more from now on.,これからも中国はますます発展していくと言われている。,N4,it is said that…,kore kara mo chuugoku wa masumasu hatten shite iku to iwarete iru.,といわれている
The Shawshank Redemption is said to be the greatest movie of all time.,「ショーシャンクの空に」は世界の最も偉大な映画だと言われている。,N4,it is said that…,shaashanku no sora ni wa sekai no motto mo idai na eiga da to iwarete iru.,といわれている
"They said it was a legend, that it did not exist.",それは伝説だ、存在しないものだと言われていました。,N4,it is said that…,"sore wa densetsu da, sonzai shinai mono da to iwarete imashita.",といわれている
They said that big cities are dangerous.,大都会は危険だと言われている。,N4,it is said that…,daitokai wa kiken da to iwarete iru.,といわれている
Everyone said that that person is smart.,あの人は頭がいいとみんなに言われている。,N4,it is said that…,ano hito wa atama ga ii to minna ni iwarete iru.,といわれている
It is said that fish is good for health.,魚は健康にいいと言われています。,N4,it is said that…,sakana wa kenkou ni ii to iwarete imasu.,といわれている
いadj + と見える,Verb-casual + と見える/と見えて,N4,it seems that,Noun + と見える,とみえる
It seems that the test’s questions are difficult because everyone’s greatly perplexed.,試験の問題が難しいと見えてみんな頭を抱えている。,N4,it seems that,shiken no mondai ga muzukashii to miete minna atama o kakaete iru.,とみえる
This place looks quiet. There are very few people or cars.,この辺は静かだと見えて車も人も少ない。,N4,it seems that,kono hen wa shizuka da to miete kuruma mo hito mo sukunai.,とみえる
It seems that it just rained. The road is wet.,雨が降ったと見えて、道が濡れています。,N4,it seems that,"ame ga futta to miete, michi ga nurete imasu.",とみえる
It looks like it will rain for a whole day.,一日中雨が降りつづけそうです。,N4,to continue to,ichinichijuu ame ga furi tsuzukesou desu.,つづける
I talked to him for 1 hour over the phone.,彼と電話で１時間も喋りつづけた。,N4,to continue to,kare to denwa de ichijikan mo shaberi tsuzuketa.,つづける
Keep walking!,歩き続けろ！,N4,to continue to,aruki tsuzukero.,つづける
That person has been talking nonstop for 30 minutes.,あの人は３０分ずっと話しつづけている。,N4,to continue to,ano hito wa sanjuppun zutto hanashi tsuzukete iru.,つづける
She kept staring at me.,彼女は僕を見つめ続けていた。,N4,to continue to,kanojo wa boku o mitsume tsuzukete ita.,つづける
"If you keep watching TV for a long time, your eyes will get hurt.",長い時間テレビを見つづけると、目が痛くなるよ。,N4,to continue to,"nagai jikan terebi o mitsuzukeru to, me ga itaku naru yo.",つづける
It was time now to think of the homework they had neglected during the first week of the holidays.,休暇が始まってから一週間無視し続けていた宿題を、思い出すときが来た。,N4,to continue to,"kyuuka ga hajimatte kara isshuukan mushishi tsuzukete ita shukudai o, omoidasu toki ga kita.",つづける
Please continue your reading.,どうぞ読み続けてください。,N4,to continue to,douzo yomi tsuzukete kudasai.,つづける
He insists there is nothing to fear.,彼は何も心配する必要がないと主張し続ける。,N4,to continue to,kare wa nanimo shinpai suru hitsuyou ga nai to shuchoushi tsuzukeru.,つづける
I’m glad you listen to her at any rate.,とにかくあなたが、彼女の言うことを聞いてくれてよかったです。,N4,I’m glad that…,"tonikaku anata ga, kanojo no iu koto o kiite kurete yokatta desu.",てよかった
I’m glad we met.,君に会えてよかった。,N4,I’m glad that…,kimi ni aete yokatta.,てよかった
I’m glad we didn’t have to fight this monster.,今こんな怪物と戦わなくてよかった。,N4,I’m glad that…,ima konna kaibutsu to tatakawanakute yokatta.,てよかった
"Anyway, I’m glad I came to pick you up.",とにかく、迎えにきてよかった。,N4,I’m glad that…,"tonikaku, mukae ni kite yokatta.",てよかった
I’m glad I could save you.,救うことができてよかったです。,N4,I’m glad that…,sukuu koto ga dekite yokatta desu.,てよかった
A person’s life is more important than anything else.,人の命は何より大切です。,N4,than,hito no inochi wa nani yori taisetsu desu.,より
I went to school earlier than usual this morning.,今朝はいつもより早く学校へ行きました。,N4,than,kesa wa itsumo yori hayaku gakkou e ikimashita.,より
Kanji is more difficult than Hiragana and Katakana.,漢字はひらがなやかたかなより難しいです。,N4,than,kanji wa hiragana ya katakana yori muzukashii.,より
John trusted Peter beyond all his other friends.,ジョンはほかの誰よりピーターを信用した。,N4,than,jon wa hoka no dare yori piitaa o shin’you shita.,より
Is Tokyo bigger than Osaka?,東京は大阪より大きいですか。,N4,than,toukyou wa oosaka yori ookii desu ka.,より
The building was darker than it usually was.,建物の中はいつもより暗かった。,N4,than,tatemono no naka wa itsumo yori kurakatta.,より
It was colder this morning than yesterday morning.,今朝は昨日の朝より寒いです。,N4,than,kesa wa kinou no asa yori samui desu.,より
There are more foreign students in Japan this year than last year.,今年は去年より多くの留学生が日本へ来ました。,N4,than,kotoshi wa kyonen yori ooku no ryuugakusei ga nihon e kimashita.,より
My little brother is smarter than me.,弟はわたしより頭がいいです。,N4,than,otouto wa watashi yori atama ga ii desu.,より
"After studying Japanese for a year, I can speak Japanese now.",一年日本語を勉強して、日本語が話せるようになった。,N4,"to reach the point that, to come to be that, to turn into","ichinen nihongo o benkyou shite, nihongo ga hanaseru you ni natta.",ようになる
"After practicing driving for a month, I’ve finally been able to drive.",一ヶ月ぐらい運転の練習をしていたので、やっとできるようになりました。,N4,"to reach the point that, to come to be that, to turn into","ikkagetsu gurai unten no renshuu o shiteita node, yatto dekiru you ni narimashita.",ようになる
My daughter can dress all by herself now.,娘が一人で服が着られるようになった。,N4,"to reach the point that, to come to be that, to turn into",musume ga hitori de fuku ga kirareru you ni natta.,ようになる
I want to be able to speak English.,英会話ができるようになりたいです。,N4,"to reach the point that, to come to be that, to turn into",eikaiwa ga dekiru you ni naritai desu.,ようになる
"I didn’t drink before, but I’ve been drinking lately.",以前はお酒は飲まなかったが、このごろ飲むようになりました。,N4,"to reach the point that, to come to be that, to turn into","izen wa osake wa nomanakatta ga, konogoro nomu youni narimashita.",ようになる
I practiced every day so I can swim now.,毎日練習したので泳げるようになりました。,N4,"to reach the point that, to come to be that, to turn into",mainichi renshuu shita node oyogeru you ni narimashita.,ようになる
"Oddly enough, I was able to sleep well after I quit my job.",不思議なことに、会社をやめたら、よく眠れるようになった。,N4,"to reach the point that, to come to be that, to turn into","fushigi na koto ni, kaisha o yametara, yoku nemureru you ni natta.",ようになる
I wear my glasses when I study.,勉強する時は眼鏡をかけます。,N4,when,benkyou suru toki wa megane o kakemasu.,とき
Please don’t take this medicine when you drive.,車の運転をする時には、この薬を飲まないようにしてください。,N4,when,"kuruma no unten o suru toki niwa, kono kusuri o nomanai you ni shite kudasai.",とき
"As I turned a corner, I saw him dashing toward me, grinning from ear to ear.",角を曲がった時、彼が全速力でこちらに走ってくるのが見えた。顔中で笑っている。,N4,when,"kado o magatta toki, kare ga zensokuryoku de kochira ni hashitte kuru no ga mieta. kaojuu de waratteiru.",とき
What button do you press when you take photos in the dark?,暗いところで写真を撮る時は、どのボタンを押しますか。,N4,when,"kurai tokoro de shashin o toru toki wa, dono botan o oshimasu ka.",とき
Please take this yellow medicine when you have a fever.,この黄色い薬は熱が出た時に飲んでください。,N4,when,kono kiiroi kusuri wa netsu ga deta toki ni nonde kudasai.,とき
She was waiting for everyone when they arrived at the classroom.,彼らが教室に着いた時には、すでにそこで皆を待っていた。,N4,when,"karera ga kyoushitsu ni tsuita toki niwa, sude ni soko de minna o matteita.",とき
We can’t return here anymore. Don’t you remember the time when we had so much fun?,もうここには戻って来れないんだ。楽しかった時のことを思い出さない？,N4,when,mou koko niwa modotte korenain da. tanoshikatta toki no koto o omoidasanai.,とき
The bomb just exploded.,爆弾が爆発したところだ。,N4,just finished doing; was just doing,bakudan ga bakuhatsu shita tokoro da.,たところ
We were talking about you.,あなたのことを話してたところだよ。,N4,just finished doing; was just doing,anata no koto o hanashiteta tokoro da yo.,たところ
I just returned to Japan from America.,アメリカから日本に戻ったところです。,N4,just finished doing; was just doing,amerika kara nihon ni modotta tokoro desu.,たところ
I was thinking of waking you up.,あなたを起こしにいこうと思ってたところだ。,N4,just finished doing; was just doing,anata o okoshi ni ikou to omotteta tokoro da.,たところ
He just went to get something to drink.,彼が何か飲み物を取りにいったところよ。,N4,just finished doing; was just doing,kare ga nani ka nomimono o tori ni itta tokoro yo.,たところ
My husband just went out.,主人はちょうど今出かけたところです。,N4,just finished doing; was just doing,shujin wa choudo ima dekaketa tokoro desu.,たところ
I were going to the library to look for you.,図書館にあなたを探しにいってきたところです。,N4,just finished doing; was just doing,toshokan ni anata o sagashi ni ittekita tokoro desu.,たところ
I just arrived home.,わたしはたった今、うちへ帰ったところです。,N4,just finished doing; was just doing,"watashi wa tatta ima, uchi e kaetta tokoro desu.",たところ
He was openning my present.,彼はわたしからのプレゼントを開けたところだった。,N4,just finished doing; was just doing,kare wa watashi kara no purezento o aketa tokoro datta.,たところ
"“Have you finished writing your report?” “Yeah, I just finished it today.”",「レポートはもう書き終わりましたか。」「ええ。今日、書き終わったところです。」,N4,just finished doing; was just doing,"repooto wa mou kakiowarimashita ka. ee. kyou, kakiowatta tokoro desu.",たところ
I’m planning to study abroad.,わたしは留学をする予定です。,N4,"plan to, intend to",watashi wa ryuugaku suru yotei desu.,よていだ
What are you planning to cover with this class this year?,あなたはこのクラスで、今年何を教える予定ですか。,N4,"plan to, intend to","anata wa kono kurasu de, kotoshi nani o oshieru yotei desu ka.",よていだ
I’m planning to study Japanese.,日本語を勉強をする予定です。,N4,"plan to, intend to",nihongo o benkyou o suru yotei desu.,よていだ
How many people plan to come today?,今日は全部で何人来る予定ですか。,N4,"plan to, intend to",kyou wa zenbu de nannin kuru yotei desu ka.,よていだ
Are you planning to eat or sleep at all this year?,これから一年、食べたり眠ったりする予定はあるの？,N4,"plan to, intend to","kore kara ichinen, tabetari nemuttari suru yotei wa aru no.",よていだ
"We planned to go by plane at first, but my friend said that she doesn’t have any money, so we decided to go by boat.",始めは飛行機で行く予定だったんだけど、友達がお金がないというから、船で行くことにしたんだ。,N4,"plan to, intend to","hajime wa hikouki de iku yotei dattan da kedo, tomodachi ga okane ga nai to iu kara, fune de iku koto ni shitan da.",よていだ
I’m planning to go to Hokkaido this year too.,今年も北海道を旅する予定です。,N4,"plan to, intend to",kotoshi mo hokkaidou o tabisuru yotei desu.,よていだ
I planned to visit my teacher.,わたしは先生を訪ねる予定だった。,N4,"plan to, intend to",watashi wa sensei o tazuneru yotei datta.,よていだ
It looks like someone came. There’s sound from the entranceway.,誰かが来たようです。玄関で音がしましたよ。,N4,"it seems that, it appears that, it looks like",dareka ga kita you desu. genkan de oto ga shimashita yo.,ようだ
The cherry blossoms fell on the ground. It looks like it was snowing.,桜の花が散って、地面はまるで雪が降ったようだ。,N4,"it seems that, it appears that, it looks like","sakura no hana ga chitte, chimen wa marude yuki ga futta you da.",ようだ
It seems that we don’t have the same point of view.,わたしたちは意見が違うようだが。,N4,"it seems that, it appears that, it looks like",watashitachi wa iken ga chigau you da ga.,ようだ
This hotel has good service so it seems that the customers are very satisfied.,このホテルはサービスがよいので、お客は満足しているようだ。,N4,"it seems that, it appears that, it looks like","kono hoteru wa saabisu ga yoi node, okyaku wa manzoku shiteiru you da.",ようだ
It appears that the cause of the fire was cigarettes.,火事の原因はタバコの火のようです。,N4,"it seems that, it appears that, it looks like",kaji no gen’in wa tabako no hi no you desu.,ようだ
He looks like an idol.,彼はアイドルのようです。,N4,"it seems that, it appears that, it looks like",kare wa aidoru no you desu.,ようだ
"From the way he talks, I’d say he’s not from Tokyo.",話し方からすると、彼は、東京の人ではないようだ。,N4,"it seems that, it appears that, it looks like","hanashikata kara suruto, kare wa toukyou no hito dewanai you da.",ようだ
It’s only the beginning of October yet it’s so cold. It’s like winter has come.,まだ１０月のはじめなのにとても寒い。まるで冬になったかのようだ。,N4,"it seems that, it appears that, it looks like",mada juugatsu no hajime na noni totemo samui. marude fuyu ni natta ka no you da.,ようだ
I don’t know anything about that.,そのことは全然知りません。,N4,(not) at all,sono koto wa zenzen shirimasen.,ぜんぜん
I only played and didn’t study at school at all.,学校では遊んでばかりいて、全然勉強しませんでした。,N4,(not) at all,"gakkou dewa asonde bakari ite, zenzen benkyou shimasen deshita.",ぜんぜん
I have no interest in politics.,政治については全然興味がない。,N4,(not) at all,seiji ni tsuite wa zenzen kyoumi ga nai.,ぜんぜん
A year ago I wasn’t able to speak Japanese at all.,わたしは、１年前には、全然日本語が話せませんでした。,N4,(not) at all,"watashi wa, ichinen mae niwa, zenzen nihongo ga hanasemasen deshita.",ぜんぜん
I didn’t spend a penny.,お金は全然使わなかった。,N4,(not) at all,okane wa zenzen tsukawanakatta.,ぜんぜん
They didn’t seem to understand at all.,彼らには全然わかっていないらしい。,N4,(not) at all,karera niwa zenzen wakatte inai rashii.,ぜんぜん
I didn’t notice at all.,全然気づいていなかった。,N4,(not) at all,zenzen kizuite inakatta.,ぜんぜん
People tend to become ill in this weather.,この季節はたくさんの人が病気になりやすい。,N4,easy to; likely to…; have a tendency to…,kono kisetsu wa takusan no hito ga byouki ni nariyasui.,やすい
Do you think Tokyo is an easy place to live?,東京は生活しやすいところだと思いますか。,N4,easy to; likely to…; have a tendency to…,toukyou wa seikatsu shiyasui tokoro da to omoimasu ka.,やすい
That’s just a tale told to frighten the gullible.,それはだまされやすい者を怖がらせる作り話です。,N4,easy to; likely to…; have a tendency to…,sore wa damasareyasui mono o kowagaraseru tsukuribanashi desu.,やすい
It’s easy to mistake this question.,この問題は間違えやすい。,N4,easy to; likely to…; have a tendency to…,kono mondai wa machigaeyasui.,やすい
These glasses are easy to break.,このガラスが壊れやすいですよ。,N4,easy to; likely to…; have a tendency to…,kono garasu ga kowareyasui desu yo.,やすい
He is known to be susceptible.,彼は影響を受けやすい人間だ。,N4,easy to; likely to…; have a tendency to…,kare wa eikyou o ukeyasui ningen da.,やすい
"The floor is slippery, so please be careful.",床は滑りやすいので、ご注意ください。,N4,easy to; likely to…; have a tendency to…,"yuka wa suberi yasui node, gochuui kudasai.",やすい
"This room is bright and big, so it’s easy to work here.",この部屋は明るくて広いので、仕事がしやすいです。,N4,easy to; likely to…; have a tendency to…,"kono heya wa akarukute hiroi node, shigoto ga shiyasui desu.",やすい
It’s easy to write with this pen.,このペンは書きやすいですね。,N4,easy to; likely to…; have a tendency to…,kono pen wa kakiyasui desu ne.,やすい
He hasn’t told anyone that he’s getting married next month yet.,彼は来月結婚するということを、まだ誰にも知らせていない。,N4,(changes a sentence or phrase into a Noun),"kare wa raigetsu kekkon suru to iu koto o, mada dare nimo shirasete inai.",ということ
"After a lot of searching, I came to know that that station is the most convenient one.",いろいろ調べて、その駅が一番便利だということが分かった。,N4,(changes a sentence or phrase into a Noun),"iroiro shirabete, sono eki ga ichiban benri da to iu koto ga wakatta.",ということ
I know full well how much being made a professor would mean to him.,教授になるということが彼にとってどんなにうれしいことなのか、わたしにはよくわかっている。,N4,(changes a sentence or phrase into a Noun),"kyouju ni naru to iu koto ga kare ni totte donna ni ureshii koto na no ka, watashi niwa yoku wakatte iru.",ということ
The fact that very few people know about this law is a big problem.,この法律を知っている人が少ないということは、大きな問題だ。,N4,(changes a sentence or phrase into a Noun),"kono houritsu o shitte iru hito ga sukunai to iu koto wa, ookina mondai da.",ということ
"Yes, I know this is a map.",そう、わたしはこれが地図だということを知っている。,N4,(changes a sentence or phrase into a Noun),"sou, watashi wa kore ga chizu da to iu koto o shitte iru.",ということ
"Seeing that the lights are turned off, I think he went to bed already.",部屋の電気がきえているということは、たぶん彼はもう寝たのでしょう。,N4,(changes a sentence or phrase into a Noun),"heya no denki ga kiete iru to iu koto wa, tabun kare wa mou neta no deshou.",ということ
I’ll never understand why I didn’t see you were the spy from the start.,おまえがスパイだということを、なぜ初めから見抜けなかったのか。,N4,(changes a sentence or phrase into a Noun),"omae ga supai da to iu koto o, naze hajime kara minukenakatta no ka.",ということ
What do you think is in this envelope?,この封筒の中にあるもの、何だと思う？,N4,I think…; you think…,"kono fuutou no naka ni aru mono, nan da to mou.",とおもう
I don’t think I can continue this job.,仕事を続けるのはむりだと思う。,N4,I think…; you think…,shigoto o tsuzukeru nowa muri da to omou.,とおもう
I think we’ll meet again quite soon.,わたしたち、もうすぐ会えると思うよ。,N4,I think…; you think…,"watashitachi, mousugu aeru to omou yo.",とおもう
I think that person is Yamada’s little brother.,あの人は山田さんの弟だと思う。,N4,I think…; you think…,ano hito wa yamada san no otouto da to omou.,とおもう
I think Mom’s sending a few things I forgot.,ママが、僕の忘れた物をいくつか送ってくれると思うよ。,N4,I think…; you think…,"mama ga, boku no wasureta mono o ikutsuka okutte kureru to omou yo.",とおもう
I think everyone’s happy.,みんな喜ぶと思うわ。,N4,I think…; you think…,minna yorokobu to omou wa.,とおもう
I don’t see what there is to fuss about.,わたしは何も騒ぐ必要はないと思う。,N4,I think…; you think…,watashi wa nanimo sawagu hitsuyou wa nai to omou.,とおもう
I think it’ll take 1 hour to go shopping.,買い物が１時間ぐらいかかると思う。,N4,I think…; you think…,kaimono ga ichijikan gurai kakaru to omou.,とおもう
Do you think of him as a father substitute?,君は彼が父親代わりだと思う？,N4,I think…; you think…,kimi wa kare ga chichioya kawari da to omou.,とおもう
Of course he doesn’t think that!,彼がそんなこと思うわけないわ！,N4,I think…; you think…,kare ga sonna koto omou wake nai wa.,とおもう
I’m about to bake bread.,これからパンを焼くところです。,N4,about to; on the verge of,kore kara pan o yaku tokoro desu.,ところ
"“Have you finished your dinner yet?” “No, I’m about to eat now.”",「晩御飯はもう食べましたか。」「いいえ、これから食べるところです。」,N4,about to; on the verge of,"bangohan wa mou tabemashita ka. iie, kore kara taberu tokoro desu.",ところ
I’m about to come now.,わたしは今来るところです。,N4,about to; on the verge of,watashi wa ima kuru tokoro desu.,ところ
"I’m going to eat now, would you like to join me?",これから食事に行くところなんですが、一緒にいかがですか。,N4,about to; on the verge of,"kore kara shokuji ni iku tokoro nan desu ga, issho ni ikaga desu ka.",ところ
I’m about to get on a train now.,ちょうど電車に乗るところです。,N4,about to; on the verge of,choudo densha ni noru tokoro desu.,ところ
The students are about to return to the school gate.,学生達は校門に戻るところです。,N4,about to; on the verge of,gakuseitachi wa koumon ni modoru tokoro desu.,ところ
